match_id,temporada,fecha,jornada,round_type,round_id,week_id,equipo_local,equipo_visitante,club_local_id,club_visitante_id,pts_local,pts_visitante,ganador,entrenador_local,entrenador_visitante,loc_asistencias,loc_faltas_cometidas,loc_perdidas,loc_reb_defensivos,loc_reb_ofensivos,loc_reb_totales,loc_recuperaciones,loc_t2_anotados,loc_t2_intentados,loc_t2_pct,loc_t3_anotados,loc_t3_intentados,loc_t3_pct,loc_tapones_contra,loc_tapones_favor,loc_tl_anotados,loc_tl_intentados,loc_tl_pct,loc_valoracion,vis_asistencias,vis_faltas_cometidas,vis_perdidas,vis_reb_defensivos,vis_reb_ofensivos,vis_reb_totales,vis_recuperaciones,vis_t2_anotados,vis_t2_intentados,vis_t2_pct,vis_t3_anotados,vis_t3_intentados,vis_t3_pct,vis_tapones_contra,vis_tapones_favor,vis_tl_anotados,vis_tl_intentados,vis_tl_pct,vis_valoracion
104155,2024-25,2024-12-22T11:30:00Z,12,LR,5830,2826,Leyma Coruña,Joventut Badalona,657,8,85,94,visitante,Diego Epifanio,Daniel Miret,19,17,4,20,9,29,6,28,47,0.5957,6,25,0.24,1,4,11,15,0.7333,100,17,21,11,23,7,30,0,16,27,0.5926,16,38,0.4211,4,1,14,16,0.875,88
104156,2024-25,2024-12-22T12:00:00Z,12,LR,5830,2826,Dreamland Gran Canaria,Casademont Zaragoza,5,16,96,94,local,Jaka Lakovic,Porfirio Fisac,18,20,16,20,5,25,9,28,36,0.7778,9,21,0.4286,2,4,13,16,0.8125,109,24,18,15,15,10,25,8,16,29,0.5517,15,35,0.4286,3,2,17,23,0.7391,97
104157,2024-25,2024-12-22T16:00:00Z,12,LR,5830,2826,Barça,MoraBanc Andorra,2,22,105,79,local,Joan Peñarroya,Natxo Lezkano,22,17,4,18,9,27,14,26,44,0.5909,11,31,0.3548,4,2,20,20,1.0,127,16,21,21,24,8,32,3,20,38,0.5263,8,19,0.4211,2,4,15,15,1.0,78
104158,2024-25,2024-12-22T16:00:00Z,12,LR,5830,2826,Surne Bilbao Basket,BAXI Manresa,4,10,88,73,local,Jaume Ponsarnau,Diego Ocampo,14,24,18,26,3,29,5,27,36,0.75,6,21,0.2857,2,5,16,21,0.7619,91,13,23,16,17,10,27,6,19,41,0.4634,6,24,0.25,5,2,17,26,0.6538,52
104159,2024-25,2024-12-22T17:30:00Z,12,LR,5830,2826,Valencia Basket,Real Madrid,13,9,85,84,local,Pedro Martínez,Chus Mateo,17,14,9,20,14,34,4,23,43,0.5349,11,30,0.3667,6,2,6,6,1.0,88,16,14,9,23,17,40,4,24,46,0.5217,7,26,0.2692,2,6,15,17,0.8824,96
104160,2024-25,2024-12-27T18:00:00Z,13,LR,5831,2827,Joventut Badalona,Hiopos Lleida,8,658,92,72,local,Daniel Miret,Gerard Encuentra,15,21,13,32,6,38,8,18,28,0.6429,13,33,0.3939,4,6,17,24,0.7083,103,14,19,12,22,8,30,7,17,39,0.4359,7,29,0.2414,5,4,17,24,0.7083,61
104161,2024-25,2024-12-27T20:30:00Z,13,LR,5831,2827,Dreamland Gran Canaria,Valencia Basket,5,13,97,94,local,Jaka Lakovic,Pedro Martínez,15,21,8,23,6,29,6,25,35,0.7143,8,31,0.2581,7,3,23,29,0.7931,100,21,26,11,24,11,35,4,21,38,0.5526,14,34,0.4118,2,6,10,20,0.5,95
104162,2024-25,2024-12-28T17:00:00Z,13,LR,5831,2827,Leyma Coruña,Surne Bilbao Basket,657,4,79,100,visitante,Diego Epifanio,Jaume Ponsarnau,15,20,15,26,10,36,3,19,39,0.4872,9,21,0.4286,0,3,14,18,0.7778,84,26,19,6,21,11,32,8,14,31,0.4516,20,41,0.4878,3,0,12,20,0.6,112
104163,2024-25,2024-12-28T17:00:00Z,13,LR,5831,2827,Unicaja,Río Breogán,14,25,86,77,local,Ibon Navarro,Luis Casimiro,22,17,12,29,14,43,6,20,41,0.4878,12,32,0.375,2,1,10,17,0.5882,97,20,18,12,22,7,29,10,19,35,0.5429,9,30,0.3,1,3,12,15,0.8,85
104164,2024-25,2024-12-28T19:45:00Z,13,LR,5831,2827,MoraBanc Andorra,La Laguna Tenerife,22,28,83,92,visitante,Natxo Lezkano,Txus Vidorreta,17,19,10,18,7,25,7,20,32,0.625,12,32,0.375,1,4,7,10,0.7,86,19,15,10,15,11,26,5,24,36,0.6667,12,29,0.4138,4,1,8,15,0.5333,97
104165,2024-25,2024-12-28T19:45:00Z,13,LR,5831,2827,UCAM Murcia,Coviran Granada,12,592,84,81,local,Sito Alonso,Pablo Pin,20,24,11,25,8,33,7,21,33,0.6364,5,22,0.2273,1,2,27,40,0.675,97,9,29,14,24,1,25,6,15,26,0.5769,11,27,0.4074,2,2,18,21,0.8571,71
104166,2024-25,2024-12-29T11:30:00Z,13,LR,5831,2827,Casademont Zaragoza,Bàsquet Girona,16,591,96,68,local,Porfirio Fisac,Moncho Fernández,24,19,9,26,14,40,13,33,55,0.6,5,20,0.25,2,3,15,20,0.75,124,11,20,15,22,10,32,3,18,36,0.5,7,29,0.2414,2,2,11,18,0.6111,51
104167,2024-25,2024-12-29T16:00:00Z,13,LR,5831,2827,BAXI Manresa,Baskonia,10,3,80,82,visitante,Diego Ocampo,Pablo Laso,15,19,10,19,20,39,5,23,48,0.4792,6,31,0.1935,3,2,16,21,0.7619,78,20,24,13,26,8,34,9,23,42,0.5476,6,16,0.375,2,4,18,21,0.8571,97
104168,2024-25,2024-12-29T19:30:00Z,13,LR,5831,2827,Real Madrid,Barça,9,2,73,71,local,Chus Mateo,Joan Peñarroya,16,18,4,27,11,38,5,13,37,0.3514,10,31,0.3226,3,5,17,23,0.7391,83,14,22,8,30,15,45,2,15,41,0.3659,11,28,0.3929,5,4,8,11,0.7273,73
104169,2024-25,2024-12-30T17:00:00Z,14,LR,5832,2828,Valencia Basket,Hiopos Lleida,13,658,107,92,local,Pedro Martínez,Gerard Encuentra,25,23,13,27,14,41,8,17,32,0.5312,17,43,0.3953,3,0,22,26,0.8462,122,20,25,14,20,11,31,8,19,38,0.5,14,33,0.4242,0,3,12,18,0.6667,94
104170,2024-25,2024-12-30T19:45:00Z,14,LR,5832,2828,Joventut Badalona,Dreamland Gran Canaria,8,5,89,78,local,Daniel Miret,Jaka Lakovic,20,20,11,26,12,38,4,23,39,0.5897,11,31,0.3548,3,2,10,16,0.625,97,19,20,6,21,7,28,8,16,33,0.4848,11,33,0.3333,2,3,13,17,0.7647,85
104171,2024-25,2025-01-02T17:00:00Z,14,LR,5832,2828,Surne Bilbao Basket,MoraBanc Andorra,4,22,82,74,local,Jaume Ponsarnau,Natxo Lezkano,17,24,10,28,9,37,7,17,31,0.5484,8,37,0.2162,4,5,24,26,0.9231,88,10,24,10,31,8,39,3,20,40,0.5,3,22,0.1364,5,4,25,28,0.8929,73
104172,2024-25,2025-01-02T18:00:00Z,14,LR,5832,2828,Río Breogán,BAXI Manresa,25,10,79,88,visitante,Luis Casimiro,Diego Ocampo,17,24,15,22,10,32,9,19,36,0.5278,9,26,0.3462,4,1,14,19,0.7368,78,23,22,12,20,12,32,8,15,32,0.4688,14,31,0.4516,1,4,16,23,0.6957,103
104173,2024-25,2025-01-02T19:30:00Z,14,LR,5832,2828,UCAM Murcia,Unicaja,12,14,77,89,visitante,Sito Alonso,Ibon Navarro,20,17,17,28,9,37,6,24,42,0.5714,5,21,0.2381,0,0,14,22,0.6364,83,18,20,13,25,12,37,7,24,47,0.5106,10,27,0.3704,0,0,11,14,0.7857,92
104174,2024-25,2025-01-02T20:30:00Z,14,LR,5832,2828,La Laguna Tenerife,Casademont Zaragoza,28,16,106,97,local,Txus Vidorreta,Porfirio Fisac,18,21,9,16,4,20,5,16,26,0.6154,15,27,0.5556,0,2,29,31,0.9355,124,23,27,11,15,8,23,3,28,43,0.6512,10,22,0.4545,2,0,11,13,0.8462,98
104175,2024-25,2025-01-07T19:30:00Z,14,LR,5832,2829,Bàsquet Girona,Barça,591,2,91,90,local,Moncho Fernández,Joan Peñarroya,22,21,12,24,6,30,9,24,38,0.6316,11,27,0.4074,3,3,10,14,0.7143,102,21,18,12,23,11,34,5,21,38,0.5526,12,29,0.4138,2,3,12,19,0.6316,100
104176,2024-25,2025-01-08T19:00:00Z,14,LR,5832,2829,Baskonia,Leyma Coruña,3,657,114,66,local,Pablo Laso,Diego Epifanio,22,18,10,39,9,48,2,20,33,0.6061,17,33,0.5152,1,8,23,27,0.8519,155,12,23,5,18,6,24,3,13,39,0.3333,9,29,0.3103,7,2,13,16,0.8125,41
104177,2024-25,2025-01-08T18:30:00Z,14,LR,5832,2829,Coviran Granada,Real Madrid,592,9,79,84,visitante,Pablo Pin,Chus Mateo,16,28,15,24,7,31,10,21,37,0.5676,8,24,0.3333,3,2,13,16,0.8125,73,14,16,11,25,17,42,8,25,49,0.5102,6,26,0.2308,2,3,16,24,0.6667,98
104178,2024-25,2025-01-04T17:00:00Z,15,LR,5833,2828,BAXI Manresa,UCAM Murcia,10,12,80,74,local,Diego Ocampo,Sito Alonso,15,22,19,27,14,41,5,19,42,0.4524,8,24,0.3333,3,1,18,23,0.7826,79,13,25,17,23,6,29,13,21,30,0.7,6,30,0.2,1,3,14,19,0.7368,73
104179,2024-25,2025-01-04T17:00:00Z,15,LR,5833,2828,Hiopos Lleida,Bàsquet Girona,658,591,85,90,visitante,Gerard Encuentra,Moncho Fernández,17,29,14,23,11,34,4,23,37,0.6216,6,29,0.2069,0,1,21,27,0.7778,81,16,26,11,21,5,26,7,13,23,0.5652,11,31,0.3548,1,1,31,44,0.7045,88
104180,2024-25,2025-01-04T19:45:00Z,15,LR,5833,2828,MoraBanc Andorra,Río Breogán,22,25,93,101,visitante,Natxo Lezkano,Luis Casimiro,18,21,10,18,10,28,6,23,37,0.6216,9,29,0.3103,2,2,20,23,0.8696,100,22,23,14,23,5,28,6,20,35,0.5714,16,23,0.6957,2,2,13,20,0.65,112
104181,2024-25,2025-01-04T19:45:00Z,15,LR,5833,2828,Unicaja,Casademont Zaragoza,14,16,85,71,local,Ibon Navarro,Porfirio Fisac,23,17,11,26,10,36,11,23,39,0.5897,9,29,0.3103,1,3,12,14,0.8571,109,14,18,13,25,8,33,6,15,30,0.5,11,37,0.2973,3,1,8,10,0.8,65
104182,2024-25,2025-01-04T20:30:00Z,15,LR,5833,2828,La Laguna Tenerife,Surne Bilbao Basket,28,4,86,75,local,Txus Vidorreta,Jaume Ponsarnau,19,17,7,21,6,27,8,24,38,0.6316,9,24,0.375,1,1,11,13,0.8462,101,16,16,10,19,8,27,2,23,35,0.6571,7,28,0.25,1,1,8,13,0.6154,73
104183,2024-25,2025-01-05T11:30:00Z,15,LR,5833,2828,Barça,Joventut Badalona,2,8,90,91,visitante,Joan Peñarroya,Daniel Miret,19,18,9,29,5,34,7,20,39,0.5128,12,29,0.4138,4,8,14,19,0.7368,107,22,21,9,28,9,37,5,19,42,0.4524,14,31,0.4516,7,4,11,16,0.6875,95
104184,2024-25,2025-01-05T11:30:00Z,15,LR,5833,2828,Leyma Coruña,Valencia Basket,657,13,91,99,visitante,Diego Epifanio,Pedro Martínez,26,22,13,30,8,38,7,25,47,0.5319,7,22,0.3182,1,6,20,27,0.7407,109,22,21,9,30,10,40,6,22,36,0.6111,12,43,0.2791,5,1,19,24,0.7917,104
104185,2024-25,2025-01-05T10:30:00Z,15,LR,5833,2828,Coviran Granada,Dreamland Gran Canaria,592,5,82,97,visitante,Pablo Pin,Jaka Lakovic,15,19,4,15,8,23,12,26,43,0.6047,4,22,0.1818,5,4,18,19,0.9474,92,28,20,12,21,5,26,3,25,40,0.625,12,20,0.6,4,6,11,14,0.7857,117
104186,2024-25,2025-01-06T19:30:00Z,15,LR,5833,2829,Baskonia,Real Madrid,3,9,82,89,visitante,Pablo Laso,Chus Mateo,11,20,8,15,13,28,6,24,46,0.5217,5,20,0.25,2,1,19,24,0.7917,76,15,21,14,21,9,30,6,20,36,0.5556,12,24,0.5,1,2,13,16,0.8125,94
104187,2024-25,2025-01-11T17:00:00Z,16,LR,5834,2829,Surne Bilbao Basket,Unicaja,4,14,81,86,visitante,Jaume Ponsarnau,Ibon Navarro,18,19,17,19,15,34,6,15,29,0.5172,9,26,0.3462,5,0,24,35,0.6857,80,23,24,12,14,8,22,14,22,38,0.5789,10,20,0.5,0,5,12,19,0.6316,100
104188,2024-25,2025-01-11T17:00:00Z,16,LR,5834,2829,Valencia Basket,Coviran Granada,13,592,120,94,local,Pedro Martínez,Pablo Pin,34,18,15,27,15,42,7,21,33,0.6364,20,39,0.5128,2,1,18,23,0.7826,153,18,20,12,12,11,23,9,25,41,0.6098,10,27,0.3704,1,2,14,20,0.7,92
104189,2024-25,2025-01-11T19:45:00Z,16,LR,5834,2829,Casademont Zaragoza,BAXI Manresa,16,10,92,93,visitante,Porfirio Fisac,Diego Ocampo,13,22,12,22,16,38,8,25,47,0.5319,6,26,0.2308,1,1,24,29,0.8276,93,20,24,16,23,13,36,9,18,36,0.5,11,27,0.4074,1,2,24,29,0.8276,102
104190,2024-25,2025-01-11T19:45:00Z,16,LR,5834,2829,Joventut Badalona,MoraBanc Andorra,8,22,93,86,local,Daniel Miret,Natxo Lezkano,14,20,8,19,10,29,8,28,48,0.5833,9,22,0.4091,2,10,10,17,0.5882,103,18,19,11,22,15,37,5,16,43,0.3721,12,27,0.4444,9,2,18,22,0.8182,83
104191,2024-25,2025-01-12T11:30:00Z,16,LR,5834,2829,UCAM Murcia,Hiopos Lleida,12,658,88,81,local,Sito Alonso,Gerard Encuentra,16,27,15,23,6,29,9,25,40,0.625,7,21,0.3333,2,4,17,20,0.85,90,22,20,14,20,8,28,9,20,47,0.4255,7,17,0.4118,3,2,20,29,0.6897,85
104192,2024-25,2025-01-12T11:30:00Z,16,LR,5834,2829,Río Breogán,Leyma Coruña,25,657,83,80,local,Luis Casimiro,Diego Epifanio,19,19,8,24,8,32,7,20,33,0.6061,9,27,0.3333,1,3,16,22,0.7273,101,18,22,13,25,13,38,5,14,29,0.4828,12,31,0.3871,2,1,16,23,0.6957,83
104193,2024-25,2025-01-12T12:00:00Z,16,LR,5834,2829,Dreamland Gran Canaria,Barça,5,2,74,77,visitante,Jaka Lakovic,Joan Peñarroya,12,18,8,20,10,30,7,17,35,0.4857,12,28,0.4286,1,2,4,7,0.5714,76,13,15,11,22,7,29,5,10,29,0.3448,14,28,0.5,2,1,15,19,0.7895,77
104194,2024-25,2025-01-12T16:00:00Z,16,LR,5834,2829,Bàsquet Girona,Baskonia,591,3,96,67,local,Moncho Fernández,Pablo Laso,19,22,11,29,13,42,5,29,44,0.6591,7,23,0.3043,2,4,17,24,0.7083,118,13,25,9,18,8,26,7,15,34,0.4412,8,31,0.2581,3,2,13,20,0.65,51
104195,2024-25,2025-01-12T16:00:00Z,16,LR,5834,2829,Real Madrid,La Laguna Tenerife,9,28,96,86,local,Chus Mateo,Txus Vidorreta,23,17,8,26,11,37,5,24,40,0.6,10,25,0.4,0,5,18,25,0.72,121,24,19,8,21,11,32,4,16,40,0.4,15,29,0.5172,5,0,9,13,0.6923,89
104196,2024-25,2025-01-18T17:00:00Z,17,LR,5835,2830,Leyma Coruña,UCAM Murcia,657,12,78,86,visitante,Diego Epifanio,Sito Alonso,15,23,9,29,10,39,3,21,37,0.5676,8,34,0.2353,4,4,12,16,0.75,77,17,20,8,31,13,44,4,19,43,0.4419,10,32,0.3125,4,4,18,22,0.8182,96
104197,2024-25,2025-01-18T17:00:00Z,17,LR,5835,2830,BAXI Manresa,Joventut Badalona,10,8,87,72,local,Diego Ocampo,Daniel Miret,16,22,10,27,3,30,8,19,33,0.5758,11,23,0.4783,1,1,16,23,0.6957,97,14,21,13,21,8,29,5,16,36,0.4444,9,24,0.375,1,1,13,17,0.7647,68
104198,2024-25,2025-01-18T19:45:00Z,17,LR,5835,2830,La Laguna Tenerife,Bàsquet Girona,28,591,100,80,local,Txus Vidorreta,Moncho Fernández,27,18,9,21,9,30,7,23,30,0.7667,11,31,0.3548,2,1,21,30,0.7,126,19,26,15,22,14,36,6,19,33,0.5758,10,32,0.3125,1,2,12,17,0.7059,77
104199,2024-25,2025-01-18T19:45:00Z,17,LR,5835,2830,Unicaja,Valencia Basket,14,13,94,86,local,Ibon Navarro,Pedro Martínez,24,18,7,22,15,37,9,23,49,0.4694,11,37,0.2973,11,7,15,19,0.7895,100,20,21,15,26,9,35,3,18,34,0.5294,13,34,0.3824,7,11,11,12,0.9167,92
104200,2024-25,2025-01-19T11:30:00Z,17,LR,5835,2830,Hiopos Lleida,Dreamland Gran Canaria,658,5,88,78,local,Gerard Encuentra,Jaka Lakovic,19,25,10,24,10,34,6,22,42,0.5238,10,25,0.4,5,1,14,20,0.7,86,18,20,11,19,10,29,6,20,31,0.6452,8,28,0.2857,1,5,14,26,0.5385,85
104201,2024-25,2025-01-19T10:30:00Z,17,LR,5835,2830,Coviran Granada,Casademont Zaragoza,592,16,97,91,local,Pablo Pin,Porfirio Fisac,20,25,16,16,9,25,11,22,39,0.5641,11,24,0.4583,3,2,20,21,0.9524,103,20,24,19,20,9,29,10,24,38,0.6316,8,24,0.3333,2,3,19,27,0.7037,95
104202,2024-25,2025-01-19T17:00:00Z,17,LR,5835,2830,Barça,Surne Bilbao Basket,2,4,97,84,local,Joan Peñarroya,Jaume Ponsarnau,24,15,8,25,14,39,2,21,40,0.525,13,28,0.4643,3,2,16,18,0.8889,125,17,23,7,18,7,25,6,21,41,0.5122,11,24,0.4583,2,3,9,12,0.75,82
104203,2024-25,2025-01-19T16:00:00Z,17,LR,5835,2830,Baskonia,Río Breogán,3,25,97,91,local,Pablo Laso,Luis Casimiro,20,18,9,22,12,34,6,13,31,0.4194,17,39,0.4359,2,2,20,24,0.8333,110,13,25,12,26,10,36,8,23,37,0.6216,11,30,0.3667,2,2,12,18,0.6667,89
104204,2024-25,2025-01-19T17:30:00Z,17,LR,5835,2830,MoraBanc Andorra,Real Madrid,22,9,84,100,visitante,Natxo Lezkano,Chus Mateo,11,23,10,19,14,33,6,24,41,0.5854,9,34,0.2647,3,4,9,12,0.75,79,19,22,12,28,7,35,6,25,39,0.641,9,21,0.4286,4,3,23,31,0.7419,114
104205,2024-25,2025-01-25T17:00:00Z,18,LR,5836,2831,Valencia Basket,BAXI Manresa,13,10,112,96,local,Pedro Martínez,Diego Ocampo,25,14,16,26,14,40,10,31,39,0.7949,9,30,0.3,2,4,23,28,0.8214,149,22,24,14,15,9,24,11,17,33,0.5152,17,40,0.425,3,2,11,12,0.9167,88
104206,2024-25,2025-01-25T17:00:00Z,18,LR,5836,2831,Río Breogán,Surne Bilbao Basket,25,4,76,71,local,Luis Casimiro,Jaume Ponsarnau,16,25,10,25,5,30,7,16,34,0.4706,8,22,0.3636,5,3,20,24,0.8333,76,15,20,11,20,11,31,2,12,26,0.4615,10,36,0.2778,2,4,17,25,0.68,66
104207,2024-25,2025-01-25T19:45:00Z,18,LR,5836,2831,Bàsquet Girona,Unicaja,591,14,91,85,local,Moncho Fernández,Ibon Navarro,20,24,8,23,9,32,7,21,36,0.5833,7,25,0.28,5,2,28,34,0.8235,102,15,26,10,23,12,35,6,19,34,0.5588,9,30,0.3,2,5,20,28,0.7143,87
104208,2024-25,2025-01-25T19:45:00Z,18,LR,5836,2831,Joventut Badalona,Coviran Granada,8,592,96,82,local,Daniel Miret,Pablo Pin,16,21,9,23,9,32,10,25,40,0.625,6,25,0.24,1,6,28,39,0.7179,113,14,30,17,27,7,34,5,18,33,0.5455,8,28,0.2857,6,1,22,27,0.8148,64
104209,2024-25,2025-01-26T11:30:00Z,18,LR,5836,2831,Casademont Zaragoza,MoraBanc Andorra,16,22,86,75,local,Porfirio Fisac,Joan Plaza,21,16,18,25,14,39,14,20,39,0.5128,10,28,0.3571,2,4,16,26,0.6154,103,16,22,16,21,8,29,12,17,37,0.4595,10,30,0.3333,4,2,11,14,0.7857,65
104210,2024-25,2025-01-26T12:00:00Z,18,LR,5836,2831,Dreamland Gran Canaria,La Laguna Tenerife,5,28,67,70,visitante,Jaka Lakovic,Txus Vidorreta,14,21,10,17,11,28,3,21,39,0.5385,6,25,0.24,0,5,7,11,0.6364,63,21,18,9,27,6,33,5,14,30,0.4667,10,24,0.4167,4,0,12,14,0.8571,87
104211,2024-25,2025-01-26T16:00:00Z,18,LR,5836,2831,Hiopos Lleida,Baskonia,658,3,74,78,visitante,Gerard Encuentra,Pablo Laso,20,20,10,24,3,27,4,17,30,0.5667,8,24,0.3333,5,3,16,21,0.7619,79,8,20,7,25,15,40,5,14,43,0.3256,11,29,0.3793,3,5,17,20,0.85,76
104212,2024-25,2025-01-26T16:00:00Z,18,LR,5836,2831,Real Madrid,Leyma Coruña,9,657,90,74,local,Chus Mateo,Diego Epifanio,18,16,13,32,3,35,7,19,29,0.6552,11,29,0.3793,1,9,19,24,0.7917,118,20,22,11,24,8,32,7,17,43,0.3953,11,30,0.3667,8,2,7,9,0.7778,63
104213,2024-25,2025-01-26T17:30:00Z,18,LR,5836,2831,UCAM Murcia,Barça,12,2,90,95,visitante,Sito Alonso,Joan Peñarroya,20,27,12,21,12,33,10,22,38,0.5789,13,41,0.3171,1,1,7,13,0.5385,82,14,18,14,25,11,36,8,28,50,0.56,6,20,0.3,1,1,21,26,0.8077,107
104214,2024-25,2025-02-01T17:00:00Z,19,LR,5837,2832,Casademont Zaragoza,UCAM Murcia,16,12,79,88,visitante,Porfirio Fisac,Sito Alonso,11,23,17,28,17,45,7,18,42,0.4286,6,26,0.2308,3,3,25,31,0.8065,77,19,25,13,24,9,33,12,19,37,0.5135,11,28,0.3929,3,3,17,25,0.68,93
104215,2024-25,2025-02-01T16:00:00Z,19,LR,5837,2832,Coviran Granada,Bàsquet Girona,592,591,78,74,local,Pablo Pin,Moncho Fernández,7,20,11,24,9,33,7,15,31,0.4839,5,21,0.2381,2,7,33,44,0.75,88,14,32,18,24,11,35,7,18,38,0.4737,8,25,0.32,7,3,14,18,0.7778,55
104216,2024-25,2025-02-01T19:45:00Z,19,LR,5837,2832,MoraBanc Andorra,Valencia Basket,22,13,86,84,local,Joan Plaza,Pedro Martínez,10,26,10,17,16,33,9,22,38,0.5789,9,39,0.2308,2,2,15,20,0.75,71,13,20,16,27,9,36,5,17,30,0.5667,9,29,0.3103,2,3,23,28,0.8214,91
104217,2024-25,2025-02-01T19:45:00Z,19,LR,5837,2832,Leyma Coruña,Dreamland Gran Canaria,657,5,90,98,visitante,Diego Epifanio,Jaka Lakovic,19,28,10,20,9,29,9,23,39,0.5897,9,31,0.2903,1,1,17,22,0.7727,90,13,24,15,28,7,35,5,18,31,0.5806,13,32,0.4062,1,2,23,27,0.8519,105
104218,2024-25,2025-02-02T11:30:00Z,19,LR,5837,2832,Unicaja,Baskonia,14,3,94,73,local,Ibon Navarro,Pablo Laso,23,19,12,24,15,39,7,29,54,0.537,7,22,0.3182,4,0,15,18,0.8333,106,10,21,15,20,7,27,8,19,35,0.5429,7,27,0.2593,0,4,14,21,0.6667,62
104219,2024-25,2025-02-02T12:00:00Z,19,LR,5837,2832,La Laguna Tenerife,Río Breogán,28,25,96,83,local,Txus Vidorreta,Luis Casimiro,25,13,9,17,10,27,9,21,32,0.6562,15,32,0.4688,3,3,9,10,0.9,124,21,18,15,17,9,26,7,17,28,0.6071,13,29,0.4483,3,3,10,12,0.8333,88
104220,2024-25,2025-02-02T16:00:00Z,19,LR,5837,2832,Surne Bilbao Basket,Hiopos Lleida,4,658,91,75,local,Jaume Ponsarnau,Gerard Encuentra,22,24,8,17,17,34,13,24,43,0.5581,10,31,0.3226,4,1,13,16,0.8125,101,13,19,21,19,12,31,5,15,28,0.5357,7,20,0.35,1,5,24,31,0.7742,79
104221,2024-25,2025-02-02T16:00:00Z,19,LR,5837,2832,Barça,BAXI Manresa,2,10,92,103,visitante,Joan Peñarroya,Diego Ocampo,12,20,14,26,8,34,3,26,39,0.6667,6,19,0.3158,0,2,22,29,0.7586,101,27,25,7,21,5,26,8,22,37,0.5946,14,34,0.4118,2,0,17,20,0.85,112
104222,2024-25,2025-02-02T17:30:00Z,19,LR,5837,2832,Real Madrid,Joventut Badalona,9,8,86,73,local,Chus Mateo,Daniel Miret,17,18,12,32,9,41,10,20,42,0.4762,8,22,0.3636,2,5,22,26,0.8462,109,9,22,14,25,10,35,9,16,43,0.3721,10,24,0.4167,5,3,11,16,0.6875,60
104223,2024-25,2025-02-08T17:00:00Z,20,LR,5838,2833,BAXI Manresa,Surne Bilbao Basket,10,4,89,74,local,Diego Ocampo,Jaume Ponsarnau,17,18,9,22,10,32,10,21,38,0.5526,9,29,0.3103,2,2,20,25,0.8,102,14,23,17,25,3,28,6,17,32,0.5312,6,23,0.2609,1,3,22,23,0.9565,69
104224,2024-25,2025-02-08T17:00:00Z,20,LR,5838,2833,Río Breogán,Unicaja,25,14,81,79,local,Luis Casimiro,Ibon Navarro,15,16,15,25,6,31,6,16,28,0.5714,12,32,0.375,1,3,13,20,0.65,84,17,19,16,25,6,31,6,20,37,0.5405,10,27,0.3704,3,1,9,11,0.8182,76
104225,2024-25,2025-02-08T19:45:00Z,20,LR,5838,2833,UCAM Murcia,La Laguna Tenerife,12,28,77,78,visitante,Sito Alonso,Txus Vidorreta,15,23,12,21,8,29,4,14,27,0.5185,12,30,0.4,1,1,13,23,0.5652,69,15,20,14,23,2,25,8,19,33,0.5758,8,18,0.4444,1,1,16,21,0.7619,85
104226,2024-25,2025-02-08T19:45:00Z,20,LR,5838,2833,Joventut Badalona,Leyma Coruña,8,657,107,104,local,Daniel Miret,Diego Epifanio,19,17,7,21,8,29,6,23,43,0.5349,10,23,0.4348,4,2,31,47,0.6596,118,29,32,14,27,9,36,4,20,38,0.5263,16,35,0.4571,2,4,16,16,1.0,109
104227,2024-25,2025-02-09T11:30:00Z,20,LR,5838,2833,Hiopos Lleida,Real Madrid,658,9,84,95,visitante,Gerard Encuentra,Chus Mateo,19,28,7,23,4,27,3,15,30,0.5,12,27,0.4444,1,2,18,24,0.75,86,23,23,6,29,10,39,5,18,36,0.5,12,29,0.4138,2,1,23,28,0.8214,118
104228,2024-25,2025-02-09T12:00:00Z,20,LR,5838,2833,Dreamland Gran Canaria,MoraBanc Andorra,5,22,94,106,visitante,Jaka Lakovic,Joan Plaza,19,22,16,13,6,19,9,20,31,0.6452,12,27,0.4444,0,2,18,23,0.7826,100,13,26,12,19,16,35,12,27,48,0.5625,12,23,0.5217,2,0,16,22,0.7273,110
104229,2024-25,2025-02-09T16:00:00Z,20,LR,5838,2833,Bàsquet Girona,Casademont Zaragoza,591,16,89,101,visitante,Moncho Fernández,Porfirio Fisac,18,22,16,20,12,32,9,26,39,0.6667,8,29,0.2759,1,2,13,21,0.619,90,26,21,17,22,9,31,8,23,33,0.697,13,29,0.4483,2,1,16,24,0.6667,115
104230,2024-25,2025-02-09T17:00:00Z,20,LR,5838,2833,Baskonia,Coviran Granada,3,592,103,82,local,Pablo Laso,Pablo Pin,23,20,7,22,8,30,7,21,33,0.6364,13,28,0.4643,3,1,22,28,0.7857,124,21,23,9,20,10,30,3,24,46,0.5217,8,23,0.3478,1,3,10,13,0.7692,86
104231,2024-25,2025-02-09T17:30:00Z,20,LR,5838,2833,Valencia Basket,Barça,13,2,86,100,visitante,Pedro Martínez,Joan Peñarroya,20,19,11,20,12,32,7,15,29,0.5172,17,41,0.4146,3,4,5,12,0.4167,86,16,15,11,28,10,38,6,31,45,0.6889,8,23,0.3478,3,3,14,21,0.6667,117
