game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff
2024_1230_132_2745,2024-12-30T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Bamberg Baskets,132,70,82,visitante,2024-25,0
2024_1231_1774_10,2024-12-31T00:00:00+00:00,ALBA Berlin,10,Rostock Seawolves,1774,85,96,visitante,2024-25,0
2025_0102_127_132,2025-01-02T00:00:00+00:00,Bamberg Baskets,132,Ratiopharm Ulm,127,77,98,visitante,2024-25,0
2025_0103_214_2745,2025-01-03T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,BG Goettingen,214,79,78,local,2024-25,0
2025_0104_2457_1774,2025-01-04T00:00:00+00:00,Rostock Seawolves,1774,Rasta Vechta,2457,87,83,local,2024-25,0
2025_0104_127_450,2025-01-04T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Ratiopharm Ulm,127,89,92,visitante,2024-25,0
2025_0104_3361_1791,2025-01-04T00:00:00+00:00,NINERS Chemnitz,1791,Fraport Skyliners Frankfurt,3361,85,66,local,2024-25,0
2025_0105_219_10,2025-01-05T00:00:00+00:00,ALBA Berlin,10,FC Bayern Muenchen Basketball,219,88,81,local,2024-25,0
2025_0105_1510_40,2025-01-05T00:00:00+00:00,Basketball Loewen Braunschweig,40,Telekom Baskets Bonn,1510,74,94,visitante,2024-25,0
2025_0105_41_1634,2025-01-05T00:00:00+00:00,EWE Baskets Oldenburg,1634,MHP Riesen Ludwigsburg,41,70,64,local,2024-25,0
2025_0106_19629_132,2025-01-06T00:00:00+00:00,Bamberg Baskets,132,Veolia Towers Hamburg,19629,80,83,visitante,2024-25,0
2025_0110_1510_19629,2025-01-10T00:00:00+00:00,Veolia Towers Hamburg,19629,Telekom Baskets Bonn,1510,91,84,local,2024-25,0
2025_0111_40_214,2025-01-11T00:00:00+00:00,BG Goettingen,214,Basketball Loewen Braunschweig,40,86,107,visitante,2024-25,0
2025_0111_2745_1634,2025-01-11T00:00:00+00:00,EWE Baskets Oldenburg,1634,FITOne Wuerzburg Baskets,2745,96,85,local,2024-25,0
2025_0111_1774_127,2025-01-11T00:00:00+00:00,Ratiopharm Ulm,127,Rostock Seawolves,1774,82,72,local,2024-25,0
2025_0111_450_2457,2025-01-11T00:00:00+00:00,Rasta Vechta,2457,SYNTAINICS MBC Weissenfels,450,87,79,local,2024-25,0
2025_0112_10_3361,2025-01-12T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,ALBA Berlin,10,61,75,visitante,2024-25,0
2025_0112_132_41,2025-01-12T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Bamberg Baskets,132,92,73,local,2024-25,0
2025_0112_219_215,2025-01-12T00:00:00+00:00,MLP Academics Heidelberg,215,FC Bayern Muenchen Basketball,219,59,87,visitante,2024-25,0
2025_0117_19629_1791,2025-01-17T00:00:00+00:00,NINERS Chemnitz,1791,Veolia Towers Hamburg,19629,69,60,local,2024-25,0
2025_0118_215_10,2025-01-18T00:00:00+00:00,ALBA Berlin,10,MLP Academics Heidelberg,215,92,65,local,2024-25,0
2025_0118_1634_1774,2025-01-18T00:00:00+00:00,Rostock Seawolves,1774,EWE Baskets Oldenburg,1634,122,118,local,2024-25,0
2025_0118_214_450,2025-01-18T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,BG Goettingen,214,93,91,local,2024-25,0
2025_0119_127_40,2025-01-19T00:00:00+00:00,Basketball Loewen Braunschweig,40,Ratiopharm Ulm,127,98,99,visitante,2024-25,0
2025_0119_3361_1510,2025-01-19T00:00:00+00:00,Telekom Baskets Bonn,1510,Fraport Skyliners Frankfurt,3361,70,77,visitante,2024-25,0
2025_0120_2457_2745,2025-01-20T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Rasta Vechta,2457,74,86,visitante,2024-25,0
2025_0124_1791_2457,2025-01-24T00:00:00+00:00,Rasta Vechta,2457,NINERS Chemnitz,1791,89,66,local,2024-25,0
2025_0125_450_214,2025-01-25T00:00:00+00:00,BG Goettingen,214,SYNTAINICS MBC Weissenfels,450,80,94,visitante,2024-25,0
2025_0125_40_41,2025-01-25T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Basketball Loewen Braunschweig,40,69,83,visitante,2024-25,0
2025_0125_1510_127,2025-01-25T00:00:00+00:00,Ratiopharm Ulm,127,Telekom Baskets Bonn,1510,84,75,local,2024-25,0
2025_0126_132_219,2025-01-26T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Bamberg Baskets,132,84,82,local,2024-25,0
2025_0126_2745_19629,2025-01-26T00:00:00+00:00,Veolia Towers Hamburg,19629,FITOne Wuerzburg Baskets,2745,68,66,local,2024-25,0
2025_0127_10_1634,2025-01-27T00:00:00+00:00,EWE Baskets Oldenburg,1634,ALBA Berlin,10,97,92,local,2024-25,0
2025_0130_40_2457,2025-01-30T00:00:00+00:00,Rasta Vechta,2457,Basketball Loewen Braunschweig,40,91,88,local,2024-25,0
2025_0201_214_19629,2025-02-01T00:00:00+00:00,Veolia Towers Hamburg,19629,BG Goettingen,214,91,82,local,2024-25,0
2025_0201_132_450,2025-02-01T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Bamberg Baskets,132,69,87,visitante,2024-25,0
2025_0201_1634_2745,2025-02-01T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,EWE Baskets Oldenburg,1634,102,112,visitante,2024-25,0
2025_0202_10_219,2025-02-02T00:00:00+00:00,FC Bayern Muenchen Basketball,219,ALBA Berlin,10,99,86,local,2024-25,0
2025_0202_1791_1510,2025-02-02T00:00:00+00:00,Telekom Baskets Bonn,1510,NINERS Chemnitz,1791,80,84,visitante,2024-25,0
2025_0202_127_41,2025-02-02T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Ratiopharm Ulm,127,92,71,local,2024-25,0
2025_0202_215_1774,2025-02-02T00:00:00+00:00,Rostock Seawolves,1774,MLP Academics Heidelberg,215,88,82,local,2024-25,0
2025_0203_2457_40,2025-02-03T00:00:00+00:00,Basketball Loewen Braunschweig,40,Rasta Vechta,2457,103,70,local,2024-25,0
2025_0208_40_1791,2025-02-08T00:00:00+00:00,NINERS Chemnitz,1791,Basketball Loewen Braunschweig,40,83,95,visitante,2024-25,0
2025_0208_214_3361,2025-02-08T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,BG Goettingen,214,95,94,local,2024-25,0
2025_0208_41_215,2025-02-08T00:00:00+00:00,MLP Academics Heidelberg,215,MHP Riesen Ludwigsburg,41,86,73,local,2024-25,0
2025_0208_450_127,2025-02-08T00:00:00+00:00,Ratiopharm Ulm,127,SYNTAINICS MBC Weissenfels,450,92,66,local,2024-25,0
2025_0209_19629_10,2025-02-09T00:00:00+00:00,ALBA Berlin,10,Veolia Towers Hamburg,19629,92,77,local,2024-25,0
2025_0209_1634_132,2025-02-09T00:00:00+00:00,Bamberg Baskets,132,EWE Baskets Oldenburg,1634,103,85,local,2024-25,0
2025_0209_219_2457,2025-02-09T00:00:00+00:00,Rasta Vechta,2457,FC Bayern Muenchen Basketball,219,79,65,local,2024-25,0
2025_0209_1774_2745,2025-02-09T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Rostock Seawolves,1774,93,97,visitante,2024-25,0
2025_0211_3361_219,2025-02-11T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Fraport Skyliners Frankfurt,3361,70,56,local,2024-25,0
2025_0211_215_1791,2025-02-11T00:00:00+00:00,NINERS Chemnitz,1791,MLP Academics Heidelberg,215,72,65,local,2024-25,0
2025_0211_1510_41,2025-02-11T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Telekom Baskets Bonn,1510,81,61,local,2024-25,0
2025_0211_2457_450,2025-02-11T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Rasta Vechta,2457,91,83,local,2024-25,0
2025_0212_2745_132,2025-02-12T00:00:00+00:00,Bamberg Baskets,132,FITOne Wuerzburg Baskets,2745,93,98,visitante,2024-25,0
2025_0212_19629_40,2025-02-12T00:00:00+00:00,Basketball Loewen Braunschweig,40,Veolia Towers Hamburg,19629,91,79,local,2024-25,0
2025_0212_10_1774,2025-02-12T00:00:00+00:00,Rostock Seawolves,1774,ALBA Berlin,10,71,78,visitante,2024-25,0
2025_0213_127_214,2025-02-13T00:00:00+00:00,BG Goettingen,214,Ratiopharm Ulm,127,72,91,visitante,2024-25,0
2025_0228_40_127,2025-02-28T00:00:00+00:00,Ratiopharm Ulm,127,Basketball Loewen Braunschweig,40,111,75,local,2024-25,0
2025_0301_19629_3361,2025-03-01T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Veolia Towers Hamburg,19629,78,84,visitante,2024-25,0
2025_0301_214_2457,2025-03-01T00:00:00+00:00,Rasta Vechta,2457,BG Goettingen,214,87,79,local,2024-25,0
2025_0301_41_2745,2025-03-01T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MHP Riesen Ludwigsburg,41,77,60,local,2024-25,0
2025_0301_1510_1774,2025-03-01T00:00:00+00:00,Rostock Seawolves,1774,Telekom Baskets Bonn,1510,72,83,visitante,2024-25,0
2025_0302_219_1791,2025-03-02T00:00:00+00:00,NINERS Chemnitz,1791,FC Bayern Muenchen Basketball,219,72,94,visitante,2024-25,0
2025_0302_1634_215,2025-03-02T00:00:00+00:00,MLP Academics Heidelberg,215,EWE Baskets Oldenburg,1634,95,79,local,2024-25,0
2025_0303_132_10,2025-03-03T00:00:00+00:00,ALBA Berlin,10,Bamberg Baskets,132,86,77,local,2024-25,0
2025_0307_2457_1510,2025-03-07T00:00:00+00:00,Telekom Baskets Bonn,1510,Rasta Vechta,2457,88,94,visitante,2024-25,0
2025_0308_3361_132,2025-03-08T00:00:00+00:00,Bamberg Baskets,132,Fraport Skyliners Frankfurt,3361,92,85,local,2024-25,0
2025_0308_1791_214,2025-03-08T00:00:00+00:00,BG Goettingen,214,NINERS Chemnitz,1791,90,94,visitante,2024-25,0
2025_0308_1774_19629,2025-03-08T00:00:00+00:00,Veolia Towers Hamburg,19629,Rostock Seawolves,1774,78,77,local,2024-25,0
2025_0308_40_1634,2025-03-08T00:00:00+00:00,EWE Baskets Oldenburg,1634,Basketball Loewen Braunschweig,40,102,90,local,2024-25,0
2025_0309_215_219,2025-03-09T00:00:00+00:00,FC Bayern Muenchen Basketball,219,MLP Academics Heidelberg,215,87,78,local,2024-25,0
2025_0309_2745_450,2025-03-09T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FITOne Wuerzburg Baskets,2745,110,101,local,2024-25,0
2025_0309_10_127,2025-03-09T00:00:00+00:00,Ratiopharm Ulm,127,ALBA Berlin,10,101,90,local,2024-25,0
2025_0310_2457_214,2025-03-10T00:00:00+00:00,BG Goettingen,214,Rasta Vechta,2457,66,86,visitante,2024-25,0
2025_0311_219_132,2025-03-11T00:00:00+00:00,Bamberg Baskets,132,FC Bayern Muenchen Basketball,219,69,68,local,2024-25,0
2025_0314_127_2457,2025-03-14T00:00:00+00:00,Rasta Vechta,2457,Ratiopharm Ulm,127,73,84,visitante,2024-25,0
2025_0315_132_1510,2025-03-15T00:00:00+00:00,Telekom Baskets Bonn,1510,Bamberg Baskets,132,87,77,local,2024-25,0
2025_0315_19629_1634,2025-03-15T00:00:00+00:00,EWE Baskets Oldenburg,1634,Veolia Towers Hamburg,19629,99,81,local,2024-25,0
2025_0315_450_1774,2025-03-15T00:00:00+00:00,Rostock Seawolves,1774,SYNTAINICS MBC Weissenfels,450,84,76,local,2024-25,0
2025_0316_10_40,2025-03-16T00:00:00+00:00,Basketball Loewen Braunschweig,40,ALBA Berlin,10,73,108,visitante,2024-25,0
2025_0316_41_3361,2025-03-16T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,MHP Riesen Ludwigsburg,41,77,69,local,2024-25,0
2025_0316_214_215,2025-03-16T00:00:00+00:00,MLP Academics Heidelberg,215,BG Goettingen,214,93,86,local,2024-25,0
2025_0316_1791_2745,2025-03-16T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,NINERS Chemnitz,1791,83,90,visitante,2024-25,0
2025_0317_127_219,2025-03-17T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Ratiopharm Ulm,127,70,62,local,2024-25,0
2025_0322_2457_19629,2025-03-22T00:00:00+00:00,Veolia Towers Hamburg,19629,Rasta Vechta,2457,86,73,local,2024-25,0
2025_0322_1634_41,2025-03-22T00:00:00+00:00,MHP Riesen Ludwigsburg,41,EWE Baskets Oldenburg,1634,66,79,visitante,2024-25,0
2025_0322_3361_127,2025-03-22T00:00:00+00:00,Ratiopharm Ulm,127,Fraport Skyliners Frankfurt,3361,115,88,local,2024-25,0
2025_0322_1774_219,2025-03-22T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Rostock Seawolves,1774,91,66,local,2024-25,0
2025_0323_2745_10,2025-03-23T00:00:00+00:00,ALBA Berlin,10,FITOne Wuerzburg Baskets,2745,80,84,visitante,2024-25,0
2025_0323_215_132,2025-03-23T00:00:00+00:00,Bamberg Baskets,132,MLP Academics Heidelberg,215,90,93,visitante,2024-25,0
2025_0323_1510_214,2025-03-23T00:00:00+00:00,BG Goettingen,214,Telekom Baskets Bonn,1510,85,112,visitante,2024-25,0
2025_0323_40_450,2025-03-23T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Basketball Loewen Braunschweig,40,82,77,local,2024-25,0
2025_0328_41_2457,2025-03-28T00:00:00+00:00,Rasta Vechta,2457,MHP Riesen Ludwigsburg,41,64,70,visitante,2024-25,0
2025_0329_19629_1510,2025-03-29T00:00:00+00:00,Telekom Baskets Bonn,1510,Veolia Towers Hamburg,19629,93,96,visitante,2024-25,0
2025_0329_450_1634,2025-03-29T00:00:00+00:00,EWE Baskets Oldenburg,1634,SYNTAINICS MBC Weissenfels,450,95,97,visitante,2024-25,0
2025_0329_127_1774,2025-03-29T00:00:00+00:00,Rostock Seawolves,1774,Ratiopharm Ulm,127,85,67,local,2024-25,0
2025_0329_219_2745,2025-03-29T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,FC Bayern Muenchen Basketball,219,75,81,visitante,2024-25,0
2025_0330_132_40,2025-03-30T00:00:00+00:00,Basketball Loewen Braunschweig,40,Bamberg Baskets,132,114,88,local,2024-25,0
2025_0330_1791_3361,2025-03-30T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,NINERS Chemnitz,1791,65,70,visitante,2024-25,0
2025_0331_10_215,2025-03-31T00:00:00+00:00,MLP Academics Heidelberg,215,ALBA Berlin,10,90,86,local,2024-25,0
2025_0404_3361_450,2025-04-04T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Fraport Skyliners Frankfurt,3361,85,72,local,2024-25,0
2025_0405_2745_214,2025-04-05T00:00:00+00:00,BG Goettingen,214,FITOne Wuerzburg Baskets,2745,80,97,visitante,2024-25,0
2025_0405_215_19629,2025-04-05T00:00:00+00:00,Veolia Towers Hamburg,19629,MLP Academics Heidelberg,215,88,81,local,2024-25,0
2025_0405_41_1774,2025-04-05T00:00:00+00:00,Rostock Seawolves,1774,MHP Riesen Ludwigsburg,41,94,89,local,2024-25,0
2025_0406_2457_10,2025-04-06T00:00:00+00:00,ALBA Berlin,10,Rasta Vechta,2457,83,58,local,2024-25,0
2025_0406_40_219,2025-04-06T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Basketball Loewen Braunschweig,40,94,72,local,2024-25,0
2025_0406_1634_1510,2025-04-06T00:00:00+00:00,Telekom Baskets Bonn,1510,EWE Baskets Oldenburg,1634,81,76,local,2024-25,0
2025_0406_1791_127,2025-04-06T00:00:00+00:00,Ratiopharm Ulm,127,NINERS Chemnitz,1791,117,87,local,2024-25,0
2025_0408_219_127,2025-04-08T00:00:00+00:00,Ratiopharm Ulm,127,FC Bayern Muenchen Basketball,219,109,94,local,2024-25,0
2025_0409_19629_214,2025-04-09T00:00:00+00:00,BG Goettingen,214,Veolia Towers Hamburg,19629,75,92,visitante,2024-25,0
2025_0409_1634_3361,2025-04-09T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,EWE Baskets Oldenburg,1634,83,72,local,2024-25,0
2025_0411_450_215,2025-04-11T00:00:00+00:00,MLP Academics Heidelberg,215,SYNTAINICS MBC Weissenfels,450,87,78,local,2024-25,0
2025_0412_214_40,2025-04-12T00:00:00+00:00,Basketball Loewen Braunschweig,40,BG Goettingen,214,101,77,local,2024-25,0
2025_0412_1510_3361,2025-04-12T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Telekom Baskets Bonn,1510,76,70,local,2024-25,0
2025_0412_1774_2457,2025-04-12T00:00:00+00:00,Rasta Vechta,2457,Rostock Seawolves,1774,68,84,visitante,2024-25,0
2025_0413_132_1791,2025-04-13T00:00:00+00:00,NINERS Chemnitz,1791,Bamberg Baskets,132,99,98,local,2024-25,0
2025_0413_10_41,2025-04-13T00:00:00+00:00,MHP Riesen Ludwigsburg,41,ALBA Berlin,10,63,79,visitante,2024-25,0
2025_0413_219_1634,2025-04-13T00:00:00+00:00,EWE Baskets Oldenburg,1634,FC Bayern Muenchen Basketball,219,83,94,visitante,2024-25,0
2025_0414_127_2745,2025-04-14T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Ratiopharm Ulm,127,89,72,local,2024-25,0
2025_0416_1791_215,2025-04-16T00:00:00+00:00,MLP Academics Heidelberg,215,NINERS Chemnitz,1791,81,66,local,2024-25,0
2025_0416_1510_10,2025-04-16T00:00:00+00:00,ALBA Berlin,10,Telekom Baskets Bonn,1510,102,88,local,2024-25,0
2025_0417_1774_3361,2025-04-17T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Rostock Seawolves,1774,72,77,visitante,2024-25,0
2025_0419_1791_450,2025-04-19T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,NINERS Chemnitz,1791,97,95,local,2024-25,0
2025_0419_2745_2457,2025-04-19T00:00:00+00:00,Rasta Vechta,2457,FITOne Wuerzburg Baskets,2745,78,86,visitante,2024-25,0
2025_0419_41_214,2025-04-19T00:00:00+00:00,BG Goettingen,214,MHP Riesen Ludwigsburg,41,74,79,visitante,2024-25,0
2025_0420_3361_10,2025-04-20T00:00:00+00:00,ALBA Berlin,10,Fraport Skyliners Frankfurt,3361,89,68,local,2024-25,0
2025_0420_215_1510,2025-04-20T00:00:00+00:00,Telekom Baskets Bonn,1510,MLP Academics Heidelberg,215,85,80,local,2024-25,0
2025_0420_219_19629,2025-04-20T00:00:00+00:00,Veolia Towers Hamburg,19629,FC Bayern Muenchen Basketball,219,74,70,local,2024-25,0
2025_0420_132_1774,2025-04-20T00:00:00+00:00,Rostock Seawolves,1774,Bamberg Baskets,132,98,74,local,2024-25,0
2025_0421_1634_127,2025-04-21T00:00:00+00:00,Ratiopharm Ulm,127,EWE Baskets Oldenburg,1634,119,92,local,2024-25,0
2025_0423_10_2745,2025-04-23T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,ALBA Berlin,10,70,69,local,2024-25,0
2025_0425_214_132,2025-04-25T00:00:00+00:00,Bamberg Baskets,132,BG Goettingen,214,92,101,visitante,2024-25,0
2025_0426_40_215,2025-04-26T00:00:00+00:00,MLP Academics Heidelberg,215,Basketball Loewen Braunschweig,40,74,94,visitante,2024-25,0
2025_0426_19629_41,2025-04-26T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Veolia Towers Hamburg,19629,89,78,local,2024-25,0
2025_0426_1774_1634,2025-04-26T00:00:00+00:00,EWE Baskets Oldenburg,1634,Rostock Seawolves,1774,92,79,local,2024-25,0
2025_0426_1510_2745,2025-04-26T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Telekom Baskets Bonn,1510,83,75,local,2024-25,0
2025_0426_2457_3361,2025-04-26T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Rasta Vechta,2457,74,75,visitante,2024-25,0
2025_0427_450_219,2025-04-27T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,90,88,local,2024-25,0
2025_0427_10_1791,2025-04-27T00:00:00+00:00,NINERS Chemnitz,1791,ALBA Berlin,10,81,103,visitante,2024-25,0
2025_0430_450_10,2025-04-30T00:00:00+00:00,ALBA Berlin,10,SYNTAINICS MBC Weissenfels,450,90,62,local,2024-25,0
2025_0430_40_1510,2025-04-30T00:00:00+00:00,Telekom Baskets Bonn,1510,Basketball Loewen Braunschweig,40,85,81,local,2024-25,0
2025_0430_215_2457,2025-04-30T00:00:00+00:00,Rasta Vechta,2457,MLP Academics Heidelberg,215,78,60,local,2024-25,0
2025_0430_132_19629,2025-04-30T00:00:00+00:00,Veolia Towers Hamburg,19629,Bamberg Baskets,132,93,114,visitante,2024-25,0
2025_0501_41_1791,2025-05-01T00:00:00+00:00,NINERS Chemnitz,1791,MHP Riesen Ludwigsburg,41,104,100,local,2024-25,0
2025_0501_2745_3361,2025-05-01T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,FITOne Wuerzburg Baskets,2745,70,85,visitante,2024-25,0
2025_0501_1634_214,2025-05-01T00:00:00+00:00,BG Goettingen,214,EWE Baskets Oldenburg,1634,93,96,visitante,2024-25,0
2025_0503_41_132,2025-05-03T00:00:00+00:00,Bamberg Baskets,132,MHP Riesen Ludwigsburg,41,73,75,visitante,2024-25,0
2025_0503_127_215,2025-05-03T00:00:00+00:00,MLP Academics Heidelberg,215,Ratiopharm Ulm,127,74,90,visitante,2024-25,0
2025_0503_2457_1634,2025-05-03T00:00:00+00:00,EWE Baskets Oldenburg,1634,Rasta Vechta,2457,91,75,local,2024-25,0
2025_0503_19629_450,2025-05-03T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Veolia Towers Hamburg,19629,102,81,local,2024-25,0
2025_0504_3361_40,2025-05-04T00:00:00+00:00,Basketball Loewen Braunschweig,40,Fraport Skyliners Frankfurt,3361,79,72,local,2024-25,0
2025_0504_214_219,2025-05-04T00:00:00+00:00,FC Bayern Muenchen Basketball,219,BG Goettingen,214,94,86,local,2024-25,0
2025_0504_1774_1791,2025-05-04T00:00:00+00:00,NINERS Chemnitz,1791,Rostock Seawolves,1774,108,102,local,2024-25,0
2025_0507_1791_19629,2025-05-07T00:00:00+00:00,Veolia Towers Hamburg,19629,NINERS Chemnitz,1791,88,93,visitante,2024-25,0
2025_0507_450_41,2025-05-07T00:00:00+00:00,MHP Riesen Ludwigsburg,41,SYNTAINICS MBC Weissenfels,450,85,76,local,2024-25,0
2025_0507_215_2745,2025-05-07T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,MLP Academics Heidelberg,215,85,102,visitante,2024-25,0
2025_0508_214_10,2025-05-08T00:00:00+00:00,ALBA Berlin,10,BG Goettingen,214,101,69,local,2024-25,0
2025_0508_219_1510,2025-05-08T00:00:00+00:00,Telekom Baskets Bonn,1510,FC Bayern Muenchen Basketball,219,86,90,visitante,2024-25,0
2025_0508_40_1774,2025-05-08T00:00:00+00:00,Rostock Seawolves,1774,Basketball Loewen Braunschweig,40,48,67,visitante,2024-25,0
2025_0508_132_127,2025-05-08T00:00:00+00:00,Ratiopharm Ulm,127,Bamberg Baskets,132,92,77,local,2024-25,0
2025_0511_2457_132,2025-05-11T00:00:00+00:00,Bamberg Baskets,132,Rasta Vechta,2457,86,73,local,2024-25,0
2025_0511_2745_40,2025-05-11T00:00:00+00:00,Basketball Loewen Braunschweig,40,FITOne Wuerzburg Baskets,2745,86,72,local,2024-25,0
2025_0511_41_219,2025-05-11T00:00:00+00:00,FC Bayern Muenchen Basketball,219,MHP Riesen Ludwigsburg,41,73,72,local,2024-25,0
2025_0511_1774_214,2025-05-11T00:00:00+00:00,BG Goettingen,214,Rostock Seawolves,1774,88,85,local,2024-25,0
2025_0511_127_19629,2025-05-11T00:00:00+00:00,Veolia Towers Hamburg,19629,Ratiopharm Ulm,127,64,79,visitante,2024-25,0
2025_0511_3361_215,2025-05-11T00:00:00+00:00,MLP Academics Heidelberg,215,Fraport Skyliners Frankfurt,3361,84,75,local,2024-25,0
2025_0511_1791_1634,2025-05-11T00:00:00+00:00,EWE Baskets Oldenburg,1634,NINERS Chemnitz,1791,104,94,local,2024-25,0
2025_0511_1510_450,2025-05-11T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Telekom Baskets Bonn,1510,100,94,local,2024-25,0
2025_0513_1774_1634,2025-05-13T00:00:00+00:00,EWE Baskets Oldenburg,1634,Rostock Seawolves,1774,95,83,local,2024-25,1
2025_0513_450_10,2025-05-13T00:00:00+00:00,ALBA Berlin,10,SYNTAINICS MBC Weissenfels,450,81,78,local,2024-25,1
2025_0515_1634_450,2025-05-15T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,EWE Baskets Oldenburg,1634,110,95,local,2024-25,1
2025_0517_215_1791,2025-05-17T00:00:00+00:00,NINERS Chemnitz,1791,MLP Academics Heidelberg,215,90,93,visitante,2024-25,1
2025_0517_10_127,2025-05-17T00:00:00+00:00,Ratiopharm Ulm,127,ALBA Berlin,10,94,83,local,2024-25,1
2025_0517_450_219,2025-05-17T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,78,60,local,2024-25,1
2025_0518_2745_40,2025-05-18T00:00:00+00:00,Basketball Loewen Braunschweig,40,FITOne Wuerzburg Baskets,2745,92,79,local,2024-25,1
2025_0520_1791_215,2025-05-20T00:00:00+00:00,MLP Academics Heidelberg,215,NINERS Chemnitz,1791,74,70,local,2024-25,1
2025_0520_219_450,2025-05-20T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FC Bayern Muenchen Basketball,219,65,80,visitante,2024-25,1
2025_0521_40_2745,2025-05-21T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Basketball Loewen Braunschweig,40,94,90,local,2024-25,1
2025_0521_127_10,2025-05-21T00:00:00+00:00,ALBA Berlin,10,Ratiopharm Ulm,127,62,74,visitante,2024-25,1
2025_0524_10_127,2025-05-24T00:00:00+00:00,Ratiopharm Ulm,127,ALBA Berlin,10,93,84,local,2024-25,1
2025_0524_450_219,2025-05-24T00:00:00+00:00,FC Bayern Muenchen Basketball,219,SYNTAINICS MBC Weissenfels,450,80,69,local,2024-25,1
2025_0525_2745_40,2025-05-25T00:00:00+00:00,Basketball Loewen Braunschweig,40,FITOne Wuerzburg Baskets,2745,80,75,local,2024-25,1
