game_id,fecha,equipo_local,club_local_id,equipo_visitante,club_visitante_id,pts_local,pts_visitante,ganador,temporada,is_playoff,fs_match_id,home_fga,home_fgm,home_fg_pct,home_fg2a,home_fg2m,home_fg2_pct,home_fg3a,home_fg3m,home_fg3_pct,home_fta,home_ftm,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_blk,home_tov,home_stl,home_pf,away_fga,away_fgm,away_fg_pct,away_fg2a,away_fg2m,away_fg2_pct,away_fg3a,away_fg3m,away_fg3_pct,away_fta,away_ftm,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_blk,away_tov,away_stl,away_pf,fs_match_orientation
2023_0305_41_215,2023-03-05T00:00:00+00:00,MLP Academics Heidelberg,215,MHP Riesen Ludwigsburg,41,87,111,visitante,2022-23,0,YRDAUiU2,60.0,27.0,45.0,36.0,20.0,55.56,24.0,7.0,29.17,29.0,26.0,89.7,11.0,21.0,32.0,13.0,1.0,10.0,0.0,21.0,76.0,36.0,47.37,39.0,23.0,58.97,37.0,13.0,35.14,31.0,26.0,83.9,19.0,23.0,42.0,20.0,3.0,5.0,6.0,23.0,reverse
2023_0305_3361_1510,2023-03-05T00:00:00+00:00,Telekom Baskets Bonn,1510,Fraport Skyliners Frankfurt,3361,88,61,local,2022-23,0,CICETBq9,68.0,31.0,45.59,35.0,19.0,54.29,33.0,12.0,36.36,20.0,14.0,70.0,18.0,30.0,48.0,14.0,5.0,14.0,8.0,20.0,57.0,21.0,36.84,26.0,13.0,50.0,31.0,8.0,25.81,16.0,11.0,68.8,8.0,24.0,32.0,14.0,2.0,17.0,6.0,23.0,reverse
2023_0308_41_134,2023-03-08T00:00:00+00:00,Medi Bayreuth,134,MHP Riesen Ludwigsburg,41,93,102,visitante,2022-23,0,OSbw2BL9,64.0,32.0,50.0,31.0,20.0,64.52,33.0,12.0,36.36,25.0,17.0,68.0,10.0,21.0,31.0,22.0,0.0,11.0,6.0,23.0,64.0,36.0,56.25,40.0,25.0,62.5,24.0,11.0,45.83,30.0,19.0,63.3,13.0,24.0,37.0,23.0,1.0,10.0,5.0,23.0,reverse
2023_0310_215_214,2023-03-10T00:00:00+00:00,BG Goettingen,214,MLP Academics Heidelberg,215,74,84,visitante,2022-23,0,x6yQ3n9m,61.0,27.0,44.26,35.0,19.0,54.29,26.0,8.0,30.77,15.0,12.0,80.0,9.0,24.0,33.0,15.0,2.0,12.0,3.0,26.0,67.0,29.0,43.28,46.0,24.0,52.17,21.0,5.0,23.81,27.0,21.0,77.8,17.0,26.0,43.0,14.0,4.0,8.0,6.0,20.0,reverse
2023_0311_10_1791,2023-03-11T00:00:00+00:00,NINERS Chemnitz,1791,ALBA Berlin,10,91,101,visitante,2022-23,0,0tUjANrl,63.0,33.0,52.38,35.0,24.0,68.57,28.0,9.0,32.14,21.0,16.0,76.2,6.0,17.0,23.0,17.0,2.0,15.0,11.0,20.0,65.0,36.0,55.38,32.0,21.0,65.63,33.0,15.0,45.45,16.0,14.0,87.5,12.0,24.0,36.0,21.0,3.0,21.0,9.0,21.0,reverse
2023_0311_19629_41,2023-03-11T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Veolia Towers Hamburg,19629,83,77,local,2022-23,0,YXUY1Qw0,58.0,29.0,50.0,30.0,21.0,70.0,28.0,8.0,28.57,21.0,17.0,81.0,5.0,22.0,27.0,11.0,3.0,10.0,8.0,20.0,68.0,30.0,44.12,45.0,24.0,53.33,23.0,6.0,26.09,12.0,11.0,91.7,16.0,24.0,40.0,18.0,0.0,18.0,7.0,23.0,reverse
2023_0311_450_132,2023-03-11T00:00:00+00:00,Bamberg Baskets,132,SYNTAINICS MBC Weissenfels,450,99,95,local,2022-23,0,fsWU26Og,73.0,37.0,50.68,35.0,22.0,62.86,38.0,15.0,39.47,12.0,10.0,83.3,19.0,22.0,41.0,20.0,4.0,14.0,7.0,23.0,61.0,34.0,55.74,38.0,24.0,63.16,23.0,10.0,43.48,22.0,17.0,77.3,6.0,16.0,22.0,18.0,3.0,9.0,10.0,20.0,reverse
2023_0311_127_3361,2023-03-11T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Ratiopharm Ulm,127,79,94,visitante,2022-23,0,6JUnB3Ts,63.0,28.0,44.44,27.0,16.0,59.26,36.0,12.0,33.33,16.0,11.0,68.8,12.0,21.0,33.0,19.0,1.0,11.0,3.0,22.0,65.0,32.0,49.23,26.0,16.0,61.54,39.0,16.0,41.03,21.0,14.0,66.7,13.0,24.0,37.0,20.0,3.0,7.0,4.0,15.0,reverse
2023_0312_134_219,2023-03-12T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Medi Bayreuth,134,80,79,local,2022-23,0,tbYt048C,56.0,29.0,51.79,35.0,24.0,68.57,21.0,5.0,23.81,24.0,17.0,70.8,12.0,26.0,38.0,20.0,0.0,17.0,4.0,23.0,60.0,25.0,41.67,32.0,18.0,56.25,28.0,7.0,25.0,27.0,22.0,81.5,11.0,17.0,28.0,15.0,1.0,8.0,7.0,23.0,reverse
2023_0312_1510_2745,2023-03-12T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Telekom Baskets Bonn,1510,73,94,visitante,2022-23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_0312_1634_40,2023-03-12T00:00:00+00:00,Basketball Loewen Braunschweig,40,EWE Baskets Oldenburg,1634,73,83,visitante,2022-23,0,SfUx1pg6,55.0,23.0,41.82,26.0,14.0,53.85,29.0,9.0,31.03,22.0,18.0,81.8,12.0,22.0,34.0,18.0,7.0,20.0,5.0,21.0,64.0,30.0,46.88,40.0,23.0,57.5,24.0,7.0,29.17,20.0,16.0,80.0,14.0,18.0,32.0,20.0,2.0,10.0,10.0,21.0,reverse
2023_0312_1774_2315,2023-03-12T00:00:00+00:00,Merlins Crailsheim,2315,Rostock Seawolves,1774,79,86,visitante,2022-23,0,OMNoaONI,66.0,28.0,42.42,25.0,14.0,56.0,41.0,14.0,34.15,11.0,9.0,81.8,10.0,25.0,35.0,17.0,4.0,11.0,6.0,22.0,58.0,31.0,53.45,34.0,20.0,58.82,24.0,11.0,45.83,18.0,13.0,72.2,4.0,28.0,32.0,15.0,3.0,10.0,6.0,15.0,reverse
2023_0314_450_10,2023-03-14T00:00:00+00:00,ALBA Berlin,10,SYNTAINICS MBC Weissenfels,450,87,77,local,2022-23,0,UuSpEWqM,64.0,33.0,51.56,43.0,25.0,58.14,21.0,8.0,38.1,15.0,13.0,86.7,12.0,27.0,39.0,14.0,4.0,17.0,8.0,11.0,63.0,26.0,41.27,39.0,16.0,41.03,24.0,10.0,41.67,16.0,15.0,93.8,10.0,20.0,30.0,15.0,5.0,14.0,15.0,20.0,reverse
2023_0317_2745_134,2023-03-17T00:00:00+00:00,Medi Bayreuth,134,FITOne Wuerzburg Baskets,2745,89,96,visitante,2022-23,0,UJAXMRFP,69.0,33.0,47.83,38.0,21.0,55.26,31.0,12.0,38.71,14.0,11.0,78.6,14.0,19.0,33.0,21.0,1.0,17.0,8.0,17.0,67.0,36.0,53.73,45.0,27.0,60.0,22.0,9.0,40.91,16.0,15.0,93.8,9.0,23.0,32.0,20.0,4.0,18.0,13.0,18.0,reverse
2023_0318_132_1774,2023-03-18T00:00:00+00:00,Rostock Seawolves,1774,Bamberg Baskets,132,94,88,local,2022-23,0,Ein4H5wm,59.0,31.0,52.54,38.0,19.0,50.0,21.0,12.0,57.14,24.0,20.0,83.3,6.0,30.0,36.0,20.0,9.0,11.0,7.0,19.0,75.0,34.0,45.33,44.0,23.0,52.27,31.0,11.0,35.48,12.0,9.0,75.0,10.0,25.0,35.0,25.0,2.0,9.0,3.0,23.0,reverse
2023_0318_2315_127,2023-03-18T00:00:00+00:00,Ratiopharm Ulm,127,Merlins Crailsheim,2315,68,76,visitante,2022-23,0,Sfj8GPhg,56.0,20.0,35.71,22.0,8.0,36.36,34.0,12.0,35.29,23.0,16.0,69.6,13.0,26.0,39.0,14.0,3.0,26.0,8.0,20.0,64.0,29.0,45.31,32.0,21.0,65.63,32.0,8.0,25.0,13.0,10.0,76.9,10.0,26.0,36.0,17.0,2.0,19.0,15.0,20.0,reverse
2023_0319_41_10,2023-03-19T00:00:00+00:00,ALBA Berlin,10,MHP Riesen Ludwigsburg,41,83,77,local,2022-23,0,d8Na81D0,56.0,30.0,53.57,33.0,19.0,57.58,23.0,11.0,47.83,16.0,12.0,75.0,5.0,26.0,31.0,13.0,3.0,17.0,6.0,17.0,70.0,29.0,41.43,39.0,22.0,56.41,31.0,7.0,22.58,15.0,12.0,80.0,13.0,22.0,35.0,17.0,1.0,14.0,11.0,17.0,reverse
2023_0319_40_215,2023-03-19T00:00:00+00:00,MLP Academics Heidelberg,215,Basketball Loewen Braunschweig,40,82,89,visitante,2022-23,0,MHkCFq8a,59.0,31.0,52.54,34.0,23.0,67.65,25.0,8.0,32.0,17.0,12.0,70.6,11.0,26.0,37.0,13.0,3.0,12.0,5.0,21.0,65.0,33.0,50.77,40.0,24.0,60.0,25.0,9.0,36.0,18.0,14.0,77.8,8.0,24.0,32.0,14.0,2.0,9.0,5.0,22.0,reverse
2023_0319_219_450,2023-03-19T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,FC Bayern Muenchen Basketball,219,66,87,visitante,2022-23,0,08lGE3N5,64.0,28.0,43.75,40.0,23.0,57.5,24.0,5.0,20.83,8.0,5.0,62.5,7.0,18.0,25.0,14.0,1.0,11.0,5.0,22.0,56.0,29.0,51.79,30.0,16.0,53.33,26.0,13.0,50.0,21.0,16.0,76.2,11.0,29.0,40.0,17.0,0.0,13.0,7.0,17.0,reverse
2023_0319_3361_1791,2023-03-19T00:00:00+00:00,NINERS Chemnitz,1791,Fraport Skyliners Frankfurt,3361,84,89,visitante,2022-23,0,EqYf9sbf,59.0,25.0,42.37,19.0,9.0,47.37,40.0,16.0,40.0,22.0,18.0,81.8,9.0,25.0,34.0,20.0,2.0,14.0,3.0,19.0,61.0,33.0,54.1,30.0,20.0,66.67,31.0,13.0,41.94,16.0,10.0,62.5,6.0,26.0,32.0,19.0,2.0,11.0,6.0,24.0,reverse
2023_0319_1634_19629,2023-03-19T00:00:00+00:00,Veolia Towers Hamburg,19629,EWE Baskets Oldenburg,1634,58,94,visitante,2022-23,0,IqqLDNxC,60.0,21.0,35.0,35.0,19.0,54.29,25.0,2.0,8.0,25.0,14.0,56.0,15.0,27.0,42.0,9.0,2.0,21.0,4.0,16.0,73.0,38.0,52.05,46.0,28.0,60.87,27.0,10.0,37.04,11.0,8.0,72.7,9.0,27.0,36.0,18.0,0.0,9.0,8.0,28.0,reverse
2023_0322_132_1791,2023-03-22T00:00:00+00:00,NINERS Chemnitz,1791,Bamberg Baskets,132,83,95,visitante,2022-23,0,CtaswJHb,79.0,29.0,36.71,40.0,19.0,47.5,39.0,10.0,25.64,18.0,15.0,83.3,20.0,21.0,41.0,15.0,0.0,5.0,5.0,24.0,56.0,27.0,48.21,24.0,14.0,58.33,32.0,13.0,40.63,36.0,28.0,77.8,11.0,30.0,41.0,23.0,4.0,10.0,3.0,22.0,reverse
2023_0324_134_1634,2023-03-24T00:00:00+00:00,EWE Baskets Oldenburg,1634,Medi Bayreuth,134,75,85,visitante,2022-23,0,jcsTB17O,70.0,29.0,41.43,41.0,23.0,56.1,29.0,6.0,20.69,19.0,11.0,57.9,15.0,27.0,42.0,14.0,1.0,15.0,8.0,23.0,64.0,27.0,42.19,26.0,13.0,50.0,38.0,14.0,36.84,22.0,17.0,77.3,11.0,30.0,41.0,19.0,6.0,14.0,12.0,20.0,reverse
2023_0325_1774_2745,2023-03-25T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Rostock Seawolves,1774,76,72,local,2022-23,0,dzrPCshI,67.0,29.0,43.28,38.0,20.0,52.63,29.0,9.0,31.03,13.0,9.0,69.2,15.0,24.0,39.0,12.0,2.0,14.0,13.0,25.0,52.0,21.0,40.38,30.0,13.0,43.33,22.0,8.0,36.36,29.0,22.0,75.9,11.0,24.0,35.0,16.0,5.0,18.0,6.0,15.0,reverse
2023_0325_19629_3361,2023-03-25T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Veolia Towers Hamburg,19629,70,84,visitante,2022-23,0,zaM37LS6,63.0,28.0,44.44,35.0,20.0,57.14,28.0,8.0,28.57,11.0,6.0,54.5,9.0,14.0,23.0,15.0,0.0,11.0,7.0,16.0,54.0,32.0,59.26,31.0,20.0,64.52,23.0,12.0,52.17,11.0,8.0,72.7,9.0,27.0,36.0,21.0,2.0,17.0,9.0,21.0,reverse
2023_0325_450_214,2023-03-25T00:00:00+00:00,BG Goettingen,214,SYNTAINICS MBC Weissenfels,450,93,82,local,2022-23,0,OQ9m8qGu,63.0,31.0,49.21,41.0,25.0,60.98,22.0,6.0,27.27,27.0,25.0,92.6,14.0,17.0,31.0,17.0,1.0,15.0,11.0,19.0,55.0,30.0,54.55,33.0,22.0,66.67,22.0,8.0,36.36,17.0,14.0,82.4,8.0,19.0,27.0,17.0,0.0,23.0,10.0,28.0,reverse
2023_0325_127_41,2023-03-25T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Ratiopharm Ulm,127,76,93,visitante,2022-23,0,2XpXALMU,71.0,28.0,39.44,40.0,20.0,50.0,31.0,8.0,25.81,17.0,12.0,70.6,11.0,26.0,37.0,20.0,1.0,14.0,6.0,21.0,65.0,33.0,50.77,36.0,22.0,61.11,29.0,11.0,37.93,22.0,16.0,72.7,6.0,32.0,38.0,15.0,3.0,16.0,8.0,16.0,reverse
2023_0326_10_132,2023-03-26T00:00:00+00:00,Bamberg Baskets,132,ALBA Berlin,10,67,84,visitante,2022-23,0,WjDe6Nph,69.0,26.0,37.68,39.0,16.0,41.03,30.0,10.0,33.33,7.0,5.0,71.4,14.0,21.0,35.0,12.0,1.0,15.0,8.0,21.0,55.0,28.0,50.91,27.0,15.0,55.56,28.0,13.0,46.43,18.0,15.0,83.3,8.0,28.0,36.0,21.0,5.0,15.0,7.0,13.0,reverse
2023_0326_40_219,2023-03-26T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Basketball Loewen Braunschweig,40,74,63,local,2022-23,0,2H8i73Vo,53.0,28.0,52.83,30.0,18.0,60.0,23.0,10.0,43.48,10.0,8.0,80.0,7.0,23.0,30.0,12.0,2.0,13.0,5.0,22.0,62.0,21.0,33.87,33.0,14.0,42.42,29.0,7.0,24.14,19.0,14.0,73.7,18.0,19.0,37.0,10.0,1.0,12.0,2.0,19.0,reverse
2023_0326_1791_1510,2023-03-26T00:00:00+00:00,Telekom Baskets Bonn,1510,NINERS Chemnitz,1791,81,79,local,2022-23,0,AsCa5s0b,63.0,32.0,50.79,39.0,27.0,69.23,24.0,5.0,20.83,24.0,12.0,50.0,13.0,24.0,37.0,15.0,4.0,11.0,11.0,23.0,63.0,25.0,39.68,28.0,14.0,50.0,35.0,11.0,31.43,21.0,18.0,85.7,12.0,24.0,36.0,18.0,1.0,16.0,5.0,24.0,reverse
2023_0326_215_2315,2023-03-26T00:00:00+00:00,Merlins Crailsheim,2315,MLP Academics Heidelberg,215,82,93,visitante,2022-23,0,h61441F4,61.0,27.0,44.26,31.0,16.0,51.61,30.0,11.0,36.67,21.0,17.0,81.0,7.0,19.0,26.0,18.0,4.0,8.0,7.0,19.0,58.0,34.0,58.62,32.0,19.0,59.38,26.0,15.0,57.69,14.0,10.0,71.4,8.0,28.0,36.0,17.0,4.0,14.0,3.0,20.0,reverse
2023_0329_1510_41,2023-03-29T00:00:00+00:00,MHP Riesen Ludwigsburg,41,Telekom Baskets Bonn,1510,75,91,visitante,2022-23,0,Whv8McKj,55.0,24.0,43.64,29.0,16.0,55.17,26.0,8.0,30.77,20.0,19.0,95.0,11.0,15.0,26.0,16.0,3.0,20.0,9.0,24.0,56.0,34.0,60.71,39.0,26.0,66.67,17.0,8.0,47.06,24.0,15.0,62.5,11.0,19.0,30.0,21.0,1.0,17.0,10.0,22.0,reverse
2023_0401_1510_19629,2023-04-01T00:00:00+00:00,Veolia Towers Hamburg,19629,Telekom Baskets Bonn,1510,66,76,visitante,2022-23,0,69583LUA,64.0,22.0,34.38,39.0,16.0,41.03,25.0,6.0,24.0,23.0,16.0,69.6,14.0,25.0,39.0,13.0,0.0,13.0,5.0,25.0,60.0,25.0,41.67,32.0,20.0,62.5,28.0,5.0,17.86,28.0,21.0,75.0,12.0,30.0,42.0,11.0,2.0,11.0,6.0,23.0,reverse
2023_0401_132_2745,2023-04-01T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,Bamberg Baskets,132,106,99,local,2022-23,0,xdSuoDEq,65.0,35.0,53.85,38.0,26.0,68.42,27.0,9.0,33.33,36.0,27.0,75.0,14.0,23.0,37.0,13.0,2.0,11.0,8.0,26.0,63.0,30.0,47.62,38.0,20.0,52.63,25.0,10.0,40.0,33.0,29.0,87.9,13.0,19.0,32.0,21.0,1.0,14.0,5.0,29.0,reverse
2023_0401_2315_40,2023-04-01T00:00:00+00:00,Basketball Loewen Braunschweig,40,Merlins Crailsheim,2315,88,93,visitante,2022-23,0,r9ctqiqd,71.0,35.0,49.3,43.0,25.0,58.14,28.0,10.0,35.71,8.0,8.0,100.0,12.0,19.0,31.0,16.0,4.0,11.0,7.0,30.0,50.0,29.0,58.0,36.0,24.0,66.67,14.0,5.0,35.71,35.0,30.0,85.7,6.0,22.0,28.0,16.0,5.0,14.0,3.0,19.0,reverse
2023_0401_214_127,2023-04-01T00:00:00+00:00,Ratiopharm Ulm,127,BG Goettingen,214,108,101,local,2022-23,0,0W4C2upH,70.0,36.0,51.43,31.0,21.0,67.74,39.0,15.0,38.46,28.0,21.0,75.0,9.0,26.0,35.0,21.0,2.0,13.0,9.0,25.0,74.0,34.0,45.95,42.0,21.0,50.0,32.0,13.0,40.63,21.0,20.0,95.2,13.0,26.0,39.0,15.0,1.0,16.0,6.0,28.0,reverse
2023_0402_1634_215,2023-04-02T00:00:00+00:00,MLP Academics Heidelberg,215,EWE Baskets Oldenburg,1634,99,75,local,2022-23,0,4IbxpXTk,63.0,34.0,53.97,34.0,19.0,55.88,29.0,15.0,51.72,20.0,16.0,80.0,6.0,28.0,34.0,21.0,1.0,11.0,9.0,18.0,65.0,26.0,40.0,38.0,18.0,47.37,27.0,8.0,29.63,21.0,15.0,71.4,12.0,23.0,35.0,14.0,1.0,16.0,3.0,23.0,reverse
2023_0402_219_41,2023-04-02T00:00:00+00:00,MHP Riesen Ludwigsburg,41,FC Bayern Muenchen Basketball,219,72,89,visitante,2022-23,0,dCoO7zMd,67.0,25.0,37.31,31.0,13.0,41.94,36.0,12.0,33.33,11.0,10.0,90.9,14.0,19.0,33.0,15.0,0.0,13.0,4.0,30.0,53.0,28.0,52.83,26.0,16.0,61.54,27.0,12.0,44.44,28.0,21.0,75.0,7.0,28.0,35.0,15.0,5.0,15.0,7.0,19.0,reverse
2023_0402_134_450,2023-04-02T00:00:00+00:00,SYNTAINICS MBC Weissenfels,450,Medi Bayreuth,134,84,95,visitante,2022-23,0,AFkS6fy3,66.0,32.0,48.48,44.0,25.0,56.82,22.0,7.0,31.82,15.0,13.0,86.7,11.0,19.0,30.0,15.0,1.0,11.0,7.0,20.0,59.0,32.0,54.24,35.0,18.0,51.43,24.0,14.0,58.33,24.0,17.0,70.8,11.0,22.0,33.0,23.0,3.0,13.0,7.0,18.0,reverse
2023_0402_1791_1774,2023-04-02T00:00:00+00:00,Rostock Seawolves,1774,NINERS Chemnitz,1791,71,69,local,2022-23,0,hvuX5Ej9,68.0,26.0,38.24,42.0,22.0,52.38,26.0,4.0,15.38,16.0,15.0,93.8,13.0,32.0,45.0,14.0,2.0,16.0,9.0,23.0,66.0,23.0,34.85,28.0,17.0,60.71,38.0,6.0,15.79,25.0,17.0,68.0,14.0,27.0,41.0,17.0,4.0,15.0,7.0,22.0,reverse
2023_0402_3361_10,2023-04-02T00:00:00+00:00,ALBA Berlin,10,Fraport Skyliners Frankfurt,3361,79,61,local,2022-23,0,rPL76urD,59.0,29.0,49.15,34.0,20.0,58.82,25.0,9.0,36.0,19.0,12.0,63.2,11.0,25.0,36.0,21.0,4.0,10.0,8.0,10.0,52.0,24.0,46.15,31.0,20.0,64.52,21.0,4.0,19.05,14.0,9.0,64.3,6.0,23.0,29.0,16.0,4.0,12.0,8.0,20.0,reverse
2023_0404_127_219,2023-04-04T00:00:00+00:00,FC Bayern Muenchen Basketball,219,Ratiopharm Ulm,127,77,59,local,2022-23,0,nHxtFCUF,60.0,32.0,53.33,39.0,27.0,69.23,21.0,5.0,23.81,14.0,8.0,57.1,11.0,29.0,40.0,14.0,4.0,15.0,6.0,18.0,58.0,21.0,36.21,32.0,12.0,37.5,26.0,9.0,34.62,13.0,8.0,61.5,8.0,19.0,27.0,13.0,0.0,13.0,5.0,21.0,reverse
2023_0404_214_19629,2023-04-04T00:00:00+00:00,Veolia Towers Hamburg,19629,BG Goettingen,214,98,71,local,2022-23,0,f7PvnE0T,53.0,35.0,66.04,35.0,25.0,71.43,18.0,10.0,55.56,27.0,18.0,66.7,4.0,26.0,30.0,22.0,2.0,10.0,6.0,22.0,62.0,25.0,40.32,34.0,17.0,50.0,28.0,8.0,28.57,16.0,13.0,81.3,11.0,17.0,28.0,11.0,0.0,14.0,6.0,24.0,reverse
2023_0405_2315_134,2023-04-05T00:00:00+00:00,Medi Bayreuth,134,Merlins Crailsheim,2315,73,78,visitante,2022-23,0,bFxM4Sgs,64.0,25.0,39.06,32.0,14.0,43.75,32.0,11.0,34.38,16.0,12.0,75.0,11.0,24.0,35.0,13.0,0.0,13.0,6.0,20.0,58.0,27.0,46.55,33.0,17.0,51.52,25.0,10.0,40.0,15.0,14.0,93.3,7.0,28.0,35.0,18.0,3.0,13.0,7.0,21.0,reverse
2023_0405_10_2745,2023-04-05T00:00:00+00:00,FITOne Wuerzburg Baskets,2745,ALBA Berlin,10,47,76,visitante,2022-23,0,MHVlfBhj,68.0,19.0,27.94,43.0,13.0,30.23,25.0,6.0,24.0,5.0,3.0,60.0,15.0,18.0,33.0,8.0,3.0,15.0,14.0,17.0,61.0,30.0,49.18,37.0,20.0,54.05,24.0,10.0,41.67,8.0,6.0,75.0,14.0,35.0,49.0,23.0,4.0,20.0,7.0,11.0,reverse
2023_0408_40_134,2023-04-08T00:00:00+00:00,Medi Bayreuth,134,Basketball Loewen Braunschweig,40,89,101,visitante,2022-23,0,WUwy5Y5F,52.0,28.0,53.85,24.0,14.0,58.33,28.0,14.0,50.0,24.0,19.0,79.2,6.0,13.0,19.0,16.0,1.0,13.0,6.0,19.0,62.0,37.0,59.68,40.0,26.0,65.0,22.0,11.0,50.0,20.0,16.0,80.0,11.0,19.0,30.0,21.0,0.0,12.0,7.0,25.0,reverse
2023_0408_41_2315,2023-04-08T00:00:00+00:00,Merlins Crailsheim,2315,MHP Riesen Ludwigsburg,41,77,82,visitante,2022-23,0,04ru4hLL,56.0,27.0,48.21,36.0,20.0,55.56,20.0,7.0,35.0,19.0,16.0,84.2,10.0,28.0,38.0,17.0,1.0,15.0,4.0,24.0,68.0,30.0,44.12,33.0,24.0,72.73,35.0,6.0,17.14,24.0,16.0,66.7,14.0,22.0,36.0,20.0,2.0,7.0,7.0,18.0,reverse
2023_0408_1634_1510,2023-04-08T00:00:00+00:00,Telekom Baskets Bonn,1510,EWE Baskets Oldenburg,1634,87,76,local,2022-23,0,pxKBbWrq,57.0,28.0,49.12,25.0,15.0,60.0,32.0,13.0,40.63,27.0,18.0,66.7,8.0,23.0,31.0,22.0,2.0,13.0,9.0,24.0,52.0,24.0,46.15,27.0,14.0,51.85,25.0,10.0,40.0,26.0,18.0,69.2,10.0,24.0,34.0,17.0,0.0,17.0,8.0,26.0,reverse
2023_0408_450_1791,2023-04-08T00:00:00+00:00,NINERS Chemnitz,1791,SYNTAINICS MBC Weissenfels,450,76,72,local,2022-23,0,vesq3CzS,55.0,25.0,45.45,34.0,18.0,52.94,21.0,7.0,33.33,25.0,19.0,76.0,11.0,24.0,35.0,22.0,1.0,16.0,5.0,14.0,62.0,26.0,41.94,34.0,19.0,55.88,28.0,7.0,25.0,14.0,13.0,92.9,12.0,22.0,34.0,18.0,2.0,15.0,11.0,24.0,reverse
2023_0409_10_214,2023-04-09T00:00:00+00:00,BG Goettingen,214,ALBA Berlin,10,78,91,visitante,2022-23,0,jZMJdADe,70.0,31.0,44.29,41.0,23.0,56.1,29.0,8.0,27.59,10.0,8.0,80.0,11.0,27.0,38.0,12.0,1.0,13.0,5.0,24.0,64.0,29.0,45.31,33.0,19.0,57.58,31.0,10.0,32.26,27.0,23.0,85.2,8.0,27.0,35.0,22.0,6.0,10.0,7.0,17.0,reverse
2023_0409_215_132,2023-04-09T00:00:00+00:00,Bamberg Baskets,132,MLP Academics Heidelberg,215,100,109,visitante,2022-23,0,UPLNeUS1,70.0,37.0,52.86,46.0,29.0,63.04,24.0,8.0,33.33,25.0,20.0,80.0,11.0,19.0,30.0,20.0,2.0,10.0,9.0,24.0,64.0,36.0,56.25,35.0,22.0,62.86,29.0,14.0,48.28,27.0,23.0,85.2,10.0,25.0,35.0,23.0,2.0,13.0,3.0,25.0,reverse
2023_0409_1774_3361,2023-04-09T00:00:00+00:00,Fraport Skyliners Frankfurt,3361,Rostock Seawolves,1774,99,77,local,2022-23,0,MFKB5acJ,68.0,34.0,50.0,30.0,14.0,46.67,38.0,20.0,52.63,17.0,11.0,64.7,9.0,24.0,33.0,27.0,5.0,6.0,6.0,18.0,67.0,30.0,44.78,43.0,22.0,51.16,24.0,8.0,33.33,9.0,9.0,100.0,11.0,26.0,37.0,19.0,3.0,12.0,2.0,20.0,reverse
2023_0409_127_19629,2023-04-09T00:00:00+00:00,Veolia Towers Hamburg,19629,Ratiopharm Ulm,127,78,112,visitante,2022-23,0,dCNFcjbk,71.0,30.0,42.25,45.0,18.0,40.0,26.0,12.0,46.15,11.0,6.0,54.5,12.0,18.0,30.0,21.0,1.0,16.0,4.0,20.0,63.0,42.0,66.67,30.0,25.0,83.33,33.0,17.0,51.52,17.0,11.0,64.7,5.0,30.0,35.0,28.0,5.0,13.0,12.0,17.0,reverse
2023_0410_2745_219,2023-04-10T00:00:00+00:00,FC Bayern Muenchen Basketball,219,FITOne Wuerzburg Baskets,2745,67,49,local,2022-23,0,6s56KD52,58.0,26.0,44.83,36.0,22.0,61.11,22.0,4.0,18.18,14.0,11.0,78.6,15.0,26.0,41.0,23.0,2.0,14.0,8.0,14.0,50.0,18.0,36.0,30.0,10.0,33.33,20.0,8.0,40.0,9.0,5.0,55.6,6.0,17.0,23.0,11.0,1.0,16.0,6.0,18.0,reverse
2023_0411_1791_10,2023-04-11T00:00:00+00:00,ALBA Berlin,10,NINERS Chemnitz,1791,76,70,local,2022-23,0,xW2CXNSi,57.0,25.0,43.86,27.0,15.0,55.56,30.0,10.0,33.33,21.0,16.0,76.2,12.0,27.0,39.0,16.0,5.0,21.0,7.0,20.0,58.0,24.0,41.38,34.0,15.0,44.12,24.0,9.0,37.5,17.0,13.0,76.5,10.0,22.0,32.0,19.0,1.0,16.0,10.0,27.0,reverse
2023_0411_214_1634,2023-04-11T00:00:00+00:00,EWE Baskets Oldenburg,1634,BG Goettingen,214,97,106,visitante,2022-23,0,vFHK7UMk,68.0,34.0,50.0,46.0,26.0,56.52,22.0,8.0,36.36,25.0,19.0,76.0,10.0,23.0,33.0,18.0,1.0,14.0,10.0,33.0,63.0,35.0,55.56,31.0,23.0,74.19,32.0,12.0,37.5,29.0,24.0,82.8,6.0,26.0,32.0,21.0,0.0,13.0,7.0,22.0,reverse
